TIMESTAMP;SPEED;ALTITUDE;TRIP;TEMPERATURE;FUEL;PERSONS;COUNT_TRIPS
21/04/2024 16:50;0;33;GO;22;REPSOL;1;1
21/04/2024 16:50;4;33;GO;22;REPSOL;1;1
21/04/2024 16:50;9;33;GO;22;REPSOL;1;1
21/04/2024 16:50;0;33;GO;22;REPSOL;1;1
21/04/2024 16:50;13;33;GO;22;REPSOL;1;1
21/04/2024 16:51;16;33;GO;22;REPSOL;1;1
21/04/2024 16:51;21;33;GO;22;REPSOL;1;1
21/04/2024 16:51;20;34;GO;22;REPSOL;1;1
21/04/2024 16:51;15;34;GO;22;REPSOL;1;1
21/04/2024 16:51;16;34;GO;22;REPSOL;1;1
21/04/2024 16:51;23;34;GO;22;REPSOL;1;1
21/04/2024 16:51;27;34;GO;22;REPSOL;1;1
21/04/2024 16:51;34;34;GO;22;REPSOL;1;1
21/04/2024 16:51;30;25;GO;22;REPSOL;1;1
21/04/2024 16:51;27;30;GO;22;REPSOL;1;1
21/04/2024 16:52;22;30;GO;22;REPSOL;1;1
21/04/2024 16:52;33;30;GO;22;REPSOL;1;1
21/04/2024 16:52;34;25;GO;22;REPSOL;1;1
21/04/2024 16:52;35;25;GO;22;REPSOL;1;1
21/04/2024 16:52;33;22;GO;22;REPSOL;1;1
21/04/2024 16:52;26;24;GO;22;REPSOL;1;1
21/04/2024 16:52;16;24;GO;22;REPSOL;1;1
21/04/2024 16:52;6;24;GO;22;REPSOL;1;1
21/04/2024 16:52;0;22;GO;22;REPSOL;1;1
21/04/2024 16:52;6;22;GO;22;REPSOL;1;1
21/04/2024 16:53;10;22;GO;22;REPSOL;1;1
21/04/2024 16:53;20;22;GO;22;REPSOL;1;1
21/04/2024 16:53;26;21;GO;22;REPSOL;1;1
21/04/2024 16:53;34;22;GO;22;REPSOL;1;1
21/04/2024 16:53;34;21;GO;22;REPSOL;1;1
21/04/2024 16:53;35;21;GO;22;REPSOL;1;1
21/04/2024 16:53;31;21;GO;22;REPSOL;1;1
21/04/2024 16:53;23;21;GO;22;REPSOL;1;1
21/04/2024 16:53;20;21;GO;22;REPSOL;1;1
21/04/2024 16:53;23;21;GO;22;REPSOL;1;1
21/04/2024 16:54;27;18;GO;22;REPSOL;1;1
21/04/2024 16:54;29;20;GO;22;REPSOL;1;1
21/04/2024 16:54;29;18;GO;22;REPSOL;1;1
21/04/2024 16:54;34;18;GO;22;REPSOL;1;1
21/04/2024 16:54;35;18;GO;22;REPSOL;1;1
21/04/2024 16:54;34;18;GO;22;REPSOL;1;1
21/04/2024 16:54;38;18;GO;22;REPSOL;1;1
21/04/2024 16:54;34;18;GO;22;REPSOL;1;1
21/04/2024 16:54;31;14;GO;22;REPSOL;1;1
21/04/2024 16:54;25;16;GO;22;REPSOL;1;1
21/04/2024 16:55;33;14;GO;22;REPSOL;1;1
21/04/2024 16:55;38;14;GO;22;REPSOL;1;1
21/04/2024 16:55;39;14;GO;22;REPSOL;1;1
21/04/2024 16:55;33;14;GO;22;REPSOL;1;1
21/04/2024 16:55;30;7;GO;22;REPSOL;1;1
21/04/2024 16:55;26;10;GO;22;REPSOL;1;1
21/04/2024 16:55;32;10;GO;22;REPSOL;1;1
21/04/2024 16:55;31;10;GO;22;REPSOL;1;1
21/04/2024 16:55;28;7;GO;22;REPSOL;1;1
21/04/2024 16:55;26;7;GO;22;REPSOL;1;1
21/04/2024 16:56;16;7;GO;22;REPSOL;1;1
21/04/2024 16:56;26;7;GO;22;REPSOL;1;1
21/04/2024 16:56;28;7;GO;22;REPSOL;1;1
21/04/2024 16:56;24;7;GO;22;REPSOL;1;1
21/04/2024 16:56;29;7;GO;22;REPSOL;1;1
21/04/2024 16:56;31;7;GO;22;REPSOL;1;1
21/04/2024 16:56;30;7;GO;22;REPSOL;1;1
21/04/2024 16:56;28;7;GO;22;REPSOL;1;1
21/04/2024 16:56;24;7;GO;22;REPSOL;1;1
21/04/2024 16:56;19;7;GO;22;REPSOL;1;1
21/04/2024 16:57;16;7;GO;22;REPSOL;1;1
21/04/2024 16:57;14;7;GO;22;REPSOL;1;1
21/04/2024 16:57;8;7;GO;22;REPSOL;1;1
21/04/2024 16:57;4;7;GO;22;REPSOL;1;1
21/04/2024 16:57;0;6;GO;22;REPSOL;1;1
21/04/2024 17:01;0;6;RETURN;22;V2;2;2
21/04/2024 17:01;2;6;RETURN;22;V2;2;2
